,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__max_iter,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
117,0.5366748968760172,0.05254972367036311,0.04025125503540039,0.003061809829423521,100000000.0,balanced,200,lbfgs,"{'clf__C': np.float64(100000000.0), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.6996116545860968,0.6774057916159507,0.6800996418900541,0.6857056960307005,0.009894307111772907,58
103,1.2078628540039062,0.08296597773501799,0.04900662104288737,0.004805831827533838,3593813.6638046256,balanced,100,lbfgs,"{'clf__C': np.float64(3593813.6638046256), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.6996116545860968,0.6774057916159507,0.6800996418900541,0.6857056960307005,0.009894307111772907,58
107,0.6391757329305013,0.053317666592151446,0.04243612289428711,0.002675289900629793,3593813.6638046256,balanced,500,lbfgs,"{'clf__C': np.float64(3593813.6638046256), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.6996116545860968,0.6774057916159507,0.6800996418900541,0.6857056960307005,0.009894307111772907,58
105,1.7669914563496907,0.8219041594074002,0.05168525377909342,0.011029512021586264,3593813.6638046256,balanced,200,lbfgs,"{'clf__C': np.float64(3593813.6638046256), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.6996116545860968,0.6774057916159507,0.6800996418900541,0.6857056960307005,0.009894307111772907,58
85,1.1564280192057292,0.223847224961697,0.05600659052530924,0.007149345909695891,129154.96650148826,,100,lbfgs,"{'clf__C': np.float64(129154.96650148826), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.7013628680636333,0.6795599980155536,0.6744641923237448,0.6851290194676439,0.011666053005488454,64
87,1.3346360524495442,0.07095464806006901,0.05490414301554362,0.008517538734938376,129154.96650148826,,200,lbfgs,"{'clf__C': np.float64(129154.96650148826), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.7013628680636333,0.6795599980155536,0.6744641923237448,0.6851290194676439,0.011666053005488454,64
89,1.4177484512329102,0.1277080078154423,0.04702456792195638,0.0031304109778485696,129154.96650148826,,500,lbfgs,"{'clf__C': np.float64(129154.96650148826), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.7013628680636333,0.6795599980155536,0.6744641923237448,0.6851290194676439,0.011666053005488454,64
97,1.1814087231953938,0.2598009756607037,0.0663913091023763,0.02506963244492708,3593813.6638046256,,100,lbfgs,"{'clf__C': np.float64(3593813.6638046256), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.7014836870229056,0.6773388308143412,0.6744888275009367,0.6844371151127279,0.01210977126506389,67
99,1.3660914103190105,0.08937624957681063,0.04769126574198405,0.0016491708259876031,3593813.6638046256,,200,lbfgs,"{'clf__C': np.float64(3593813.6638046256), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.7014836870229056,0.6773388308143412,0.6744888275009367,0.6844371151127279,0.01210977126506389,67
101,1.5783291657765706,0.2708613326469978,0.054687817891438804,0.006581207395925363,3593813.6638046256,,500,lbfgs,"{'clf__C': np.float64(3593813.6638046256), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.7014836870229056,0.6773388308143412,0.6744888275009367,0.6844371151127279,0.01210977126506389,67
109,0.5071120262145996,0.06032316240655888,0.03706653912862142,0.003936034240493444,100000000.0,,100,lbfgs,"{'clf__C': np.float64(100000000.0), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.7014836870229056,0.6773388308143412,0.6744888275009367,0.6844371151127279,0.01210977126506389,67
111,0.6692736943562826,0.11376608952939737,0.03704913457234701,0.00047792415436034516,100000000.0,,200,lbfgs,"{'clf__C': np.float64(100000000.0), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.7014836870229056,0.6773388308143412,0.6744888275009367,0.6844371151127279,0.01210977126506389,67
113,0.5520358085632324,0.06551004322736557,0.03996133804321289,0.0006975893221811124,100000000.0,,500,lbfgs,"{'clf__C': np.float64(100000000.0), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.7014836870229056,0.6773388308143412,0.6744888275009367,0.6844371151127279,0.01210977126506389,67
45,0.741045077641805,0.22477829823722645,0.06384674708048503,0.016468853675659634,0.21544346900318823,balanced,200,lbfgs,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.6694326747788321,0.6482519195195972,0.6403534001914549,0.652679331496628,0.012277419252236655,73
47,0.47066887219746906,0.1371335365788956,0.06135439872741699,0.010987946563365925,0.21544346900318823,balanced,500,lbfgs,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.6694326747788321,0.6482519195195972,0.6403534001914549,0.652679331496628,0.012277419252236655,73
43,0.3657669226328532,0.06838219271277837,0.06076208750406901,0.005865104415978519,0.21544346900318823,balanced,100,lbfgs,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.6694326747788321,0.6482519195195972,0.6403534001914549,0.652679331496628,0.012277419252236655,73
37,0.23789540926615396,0.044065544850920915,0.03632950782775879,0.004903115326792253,0.21544346900318823,,100,lbfgs,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.6711811169242722,0.6469254689606511,0.6386443190867062,0.6522503016572098,0.013806428111943991,76
41,0.3621549606323242,0.1137177592428244,0.059636831283569336,0.01164917501319765,0.21544346900318823,,500,lbfgs,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.6711811169242722,0.6469254689606511,0.6386443190867062,0.6522503016572098,0.013806428111943991,76
39,0.39942224820454914,0.2605420642646631,0.0334467887878418,0.006058967109167563,0.21544346900318823,,200,lbfgs,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.6711811169242722,0.6469254689606511,0.6386443190867062,0.6522503016572098,0.013806428111943991,76
46,0.3122720718383789,0.024629795164891024,0.04447182019551595,0.0037498501625996324,0.21544346900318823,balanced,500,liblinear,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.6661921684809308,0.6478893255201509,0.6339745893598224,0.6493520277869681,0.013193375220092672,79
42,0.27934718132019043,0.03957590138093286,0.04315431912740072,0.0066859956586179945,0.21544346900318823,balanced,100,liblinear,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.6661921684809308,0.6478893255201509,0.6339745893598224,0.6493520277869681,0.013193375220092672,79
44,1.0189968744913738,1.0817090224104788,0.04586561520894369,0.003130237045306238,0.21544346900318823,balanced,200,liblinear,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.6661921684809308,0.6478893255201509,0.6339745893598224,0.6493520277869681,0.013193375220092672,79
38,0.18703587849934897,0.03505124531976284,0.028178612391153973,0.0022151261885360756,0.21544346900318823,,200,liblinear,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.6685545486092744,0.64765320487495,0.6317831177851242,0.6493302904231162,0.01505864077898395,82
40,1.4240228335062664,1.7837438150264853,0.03893303871154785,0.005482814628391763,0.21544346900318823,,500,liblinear,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.6685545486092744,0.64765320487495,0.6317831177851242,0.6493302904231162,0.01505864077898395,82
36,0.1615747610727946,0.0008353742989164521,0.027727921803792317,0.0008433520950038813,0.21544346900318823,,100,liblinear,"{'clf__C': np.float64(0.21544346900318823), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.6685545486092744,0.64765320487495,0.6317831177851242,0.6493302904231162,0.01505864077898395,82
30,0.13349572817484537,0.00796120932429712,0.024863481521606445,0.0027543292772729605,0.007742636826811269,balanced,100,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.6416962004555112,0.6171698835371521,0.591378664163073,0.6167482493852455,0.020544211612256287,85
34,0.16659887631734213,0.03989380215918051,0.027848482131958008,0.004523174823897064,0.007742636826811269,balanced,500,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.6416962004555112,0.6171698835371521,0.591378664163073,0.6167482493852455,0.020544211612256287,85
32,0.15479683876037598,0.025283979956997125,0.026222387949625652,0.004694502064638053,0.007742636826811269,balanced,200,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.6416962004555112,0.6171698835371521,0.591378664163073,0.6167482493852455,0.020544211612256287,85
24,0.12611611684163412,0.010109171007073318,0.026895920435587566,0.006683389743540056,0.007742636826811269,,100,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.6558164313543541,0.6058142107546504,0.5805391839391165,0.614056608682707,0.031279586925096976,88
26,0.13498099644978842,0.006016558172052971,0.029860814412434895,0.002849891680411381,0.007742636826811269,,200,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.6558164313543541,0.6058142107546504,0.5805391839391165,0.614056608682707,0.031279586925096976,88
28,0.13930964469909668,0.01244833984989968,0.0234526793162028,0.004965996717517677,0.007742636826811269,,500,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.6558164313543541,0.6058142107546504,0.5805391839391165,0.614056608682707,0.031279586925096976,88
7,0.10072469711303711,0.007348790803952345,0.032443602879842125,0.002371250302516498,1e-05,balanced,100,lbfgs,"{'clf__C': np.float64(1e-05), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.6280587280915285,0.6076753102033251,0.6002490755860971,0.6119943712936502,0.011756839417822082,91
21,0.10193332036336263,0.006056896421322679,0.027840852737426758,0.0032788058483606136,0.0002782559402207126,balanced,200,lbfgs,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.6280587280915285,0.6076753102033251,0.6002490755860971,0.6119943712936502,0.011756839417822082,91
19,0.10798851648966472,0.00552630628790336,0.02901903788248698,0.0031006750949140955,0.0002782559402207126,balanced,100,lbfgs,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.6280587280915285,0.6076753102033251,0.6002490755860971,0.6119943712936502,0.011756839417822082,91
9,0.11595344543457031,0.021603478894697704,0.034658352533976235,0.00507808403198949,1e-05,balanced,200,lbfgs,"{'clf__C': np.float64(1e-05), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.6280587280915285,0.6076753102033251,0.6002490755860971,0.6119943712936502,0.011756839417822082,91
11,0.0957198937733968,0.0020011780272430517,0.035755316416422524,0.008226279527733398,1e-05,balanced,500,lbfgs,"{'clf__C': np.float64(1e-05), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.6280587280915285,0.6076753102033251,0.6002490755860971,0.6119943712936502,0.011756839417822082,91
23,0.1033002535502116,0.003948463548300871,0.0297240416208903,0.0014919215941674026,0.0002782559402207126,balanced,500,lbfgs,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.6280587280915285,0.6076753102033251,0.6002490755860971,0.6119943712936502,0.011756839417822082,91
35,0.12406349182128906,0.0015762498456508916,0.03857588768005371,0.008759570188529148,0.007742636826811269,balanced,500,lbfgs,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.636045915426318,0.6129974425442561,0.586817265310737,0.6119535410937704,0.02011106321952041,97
31,0.164138396581014,0.049583197701158405,0.03749354680379232,0.011319735733378168,0.007742636826811269,balanced,100,lbfgs,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.636045915426318,0.6129974425442561,0.586817265310737,0.6119535410937704,0.02011106321952041,97
33,0.13870453834533691,0.006610427097827924,0.034717957178751625,0.002457463111366902,0.007742636826811269,balanced,200,lbfgs,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.636045915426318,0.6129974425442561,0.586817265310737,0.6119535410937704,0.02011106321952041,97
27,0.1348119576772054,0.009461235227024077,0.033594369888305664,0.007245309328000839,0.007742636826811269,,200,lbfgs,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.6584426769144086,0.5851047433298177,0.5668619233899715,0.6034697812113993,0.03957873643190973,100
25,0.13351702690124512,0.009842026315871645,0.02884507179260254,0.0016661512879174688,0.007742636826811269,,100,lbfgs,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.6584426769144086,0.5851047433298177,0.5668619233899715,0.6034697812113993,0.03957873643190973,100
29,0.13196134567260742,0.007627132447984392,0.033598105112711586,0.003658380086926845,0.007742636826811269,,500,lbfgs,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.6584426769144086,0.5851047433298177,0.5668619233899715,0.6034697812113993,0.03957873643190973,100
18,0.13310925165812174,0.028595214502744045,0.02963709831237793,0.00216449250384314,0.0002782559402207126,balanced,100,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.6373099665833551,0.5917138639144528,0.5804656818789576,0.6031631707922552,0.024578217278384534,103
22,0.1162417729695638,0.004714925217018564,0.026862144470214844,0.005261843975903087,0.0002782559402207126,balanced,500,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.6373099665833551,0.5917138639144528,0.5804656818789576,0.6031631707922552,0.024578217278384534,103
20,0.11658326784769694,0.009366289086413333,0.030836025873819988,0.0012002029529605365,0.0002782559402207126,balanced,200,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.6373099665833551,0.5917138639144528,0.5804656818789576,0.6031631707922552,0.024578217278384534,103
6,0.11098162333170573,0.007572643303759076,0.025754928588867188,0.005978660551443675,1e-05,balanced,100,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.6448712221614565,0.579983785237212,0.580205412622978,0.6016868066738822,0.03053612707845273,106
8,0.09654911359151204,0.005862992900177378,0.017927805582682293,0.00032881119450975035,1e-05,balanced,200,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.6448712221614565,0.579983785237212,0.580205412622978,0.6016868066738822,0.03053612707845273,106
10,0.0941940148671468,0.00439018124490266,0.02662181854248047,0.004106293687794274,1e-05,balanced,500,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.6448712221614565,0.579983785237212,0.580205412622978,0.6016868066738822,0.03053612707845273,106
14,0.12980055809020996,0.027511986572735892,0.022768259048461914,0.0028264308936948772,0.0002782559402207126,,200,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.644922438390951,0.5592200858519146,0.5574548022807128,0.5871991088411929,0.040822919520404864,109
16,0.1157681941986084,0.009729212305575842,0.025209903717041016,0.005234878623384646,0.0002782559402207126,,500,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.644922438390951,0.5592200858519146,0.5574548022807128,0.5871991088411929,0.040822919520404864,109
12,0.10364532470703125,0.003044753997055064,0.03061954180399577,0.002234402831462525,0.0002782559402207126,,100,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.644922438390951,0.5592200858519146,0.5574548022807128,0.5871991088411929,0.040822919520404864,109
0,0.100739320119222,0.01799077341027073,0.029331366221110027,0.005441511274513853,1e-05,,100,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.6246275535156874,0.5474966765409741,0.5557955684700181,0.5759732661755598,0.034570195826696924,112
2,0.10864798227945964,0.008764456451708579,0.027895689010620117,0.003262661768241906,1e-05,,200,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.6246275535156874,0.5474966765409741,0.5557955684700181,0.5759732661755598,0.034570195826696924,112
4,0.09846059481302898,0.0045076041983059785,0.028117577234903973,0.003680683205295191,1e-05,,500,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.6246275535156874,0.5474966765409741,0.5557955684700181,0.5759732661755598,0.034570195826696924,112
15,0.1629664103190104,0.008816969578810611,0.03265897432963053,0.006069950956984093,0.0002782559402207126,,200,lbfgs,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.12811099866747086,0.14225345833303935,0.12936788661435564,0.13324411453828863,0.006391199602409873,115
13,0.17061440149943033,0.007918417289230584,0.02897961934407552,0.0015618539662674224,0.0002782559402207126,,100,lbfgs,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.12811099866747086,0.14225345833303935,0.12936788661435564,0.13324411453828863,0.006391199602409873,115
17,0.16136503219604492,0.003665379485600127,0.03827373186747233,0.004814291154621049,0.0002782559402207126,,500,lbfgs,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.12811099866747086,0.14225345833303935,0.12936788661435564,0.13324411453828863,0.006391199602409873,115
1,0.19460344314575195,0.0327489289486838,0.032018025716145836,0.002421936433367864,1e-05,,100,lbfgs,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.12811836353890987,0.13925772719408594,0.12925339597813465,0.13220982890371016,0.00500511254572992,118
3,0.18626578648885092,0.00411459709666401,0.029541651407877605,0.00279819554308379,1e-05,,200,lbfgs,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.12811836353890987,0.13925772719408594,0.12925339597813465,0.13220982890371016,0.00500511254572992,118
5,0.1752915382385254,0.02249235056633803,0.03570334116617838,0.007529769658097858,1e-05,,500,lbfgs,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.12811836353890987,0.13925772719408594,0.12925339597813465,0.13220982890371016,0.00500511254572992,118
